Percent_Female,Cases_per_CSCs,Percent_OBC,Percent_SC,Percent_ST,low_Equity
0.263873110198375,282.543209876543,0.0207113519182033,0.0438259197762824,0.0107489294765359,1
0.395454545454545,21.5217391304348,0.283838383838384,0.101010101010101,0.0737373737373737,0
0.254809948381042,103.112903225806,0.107461285781323,0.0861880181448459,0.0175191615829814,1
0.373165960221715,91.5522388059701,0.0787414411477013,0.289207694815781,0.0541245516791653,0
0.442043222003929,22.6222222222222,0.368860510805501,0.255402750491159,0.0599214145383104,0
0.245417386540812,223.877358490566,0.0369558804938688,0.0311828410096498,0.0847414773924403,1
0.425149700598802,15.1818181818182,0.263473053892216,0.317365269461078,0.0658682634730539,0
0.354450681635926,37.7878787878788,0.315156375300722,0.23336006415397,0.396952686447474,0
0.281746031746032,2.625,0.301587301587302,0.23015873015873,0.00396825396825397,1
0.287821380243572,254.827586206897,0.211096075778078,0.0677943166441137,0.0476319350473613,1
0.348051948051948,52.283950617284,0.387485242030697,0.0684769775678867,0.0701298701298701,1
0.337606837606838,11.7,0.41025641025641,0.192307692307692,0.252136752136752,0
0.342155460181211,49.3411764705882,0.0543633762517883,0.175727229375298,0.0123986647591798,0
0.299949161159126,20.0714285714286,0.0782918149466192,0.598881545500763,0.1021860701576,1
0.237654320987654,49.8461538461538,0.107716049382716,0.0342592592592593,0.00524691358024691,1
0.639151286150269,83.9146341463415,0.294433948553989,0.0677227147216974,0.0223804679552391,1
0.352338616157712,63.0975609756098,0.328372632392733,0.0829145728643216,0.0533436412833398,1
0.281577325939618,139.114285714286,0.0026699527623742,0.00759909632368043,0.000205380981721093,1
0.478178368121442,6.2,0.349146110056926,0.328273244781784,0.0815939278937381,0
0.45575221238938,135.6,0.159660766961652,0.0774336283185841,0.215339233038348,1
0.213036565977742,26.2083333333333,0.308426073131955,0.286168521462639,0.36724960254372,1
0.430769230769231,65,0.553846153846154,0.261538461538462,0.0461538461538462,0
0.305740480085213,120.582568807339,0.638794841556663,0.20070757408605,0.0483508958800928,0
0.58674837227116,120.507692307692,0.24958508872718,0.498531852419252,0.0667687986722839,0
0.471508563899868,89.2941176470588,0.287055335968379,0.509497145366711,0.142896354852877,0
0.575793733139656,104.194594594595,0.444179290309193,0.350332019091098,0.0329943971778377,0
0.666868117109858,65.0305676855895,0.366102605425732,0.445742680633897,0.0318291700241741,0
0.441552663774886,37.1528925619835,0.567122678233789,0.232788343899455,0.0411522633744856,0
0.439655172413793,36.1228070175439,0.576372025254978,0.214303059737737,0.0316901408450704,0
0.508124076809453,14.3028169014085,0.430329886755293,0.405711472181192,0.0300344657804037,0
0.612309396585429,94.7283950617284,0.237684087058517,0.67356314349016,0.0324188713671315,0
0.57638855723769,63.0692771084337,0.304169253546015,0.480204403266632,0.127369979464158,0
0.378464523281596,30.8376068376068,0.597976718403548,0.141213968957871,0.0328436807095344,0
0.285455460493206,64.9346405228758,0.547961751383996,0.233014594866633,0.0954202315047811,1
0.311976343026121,21.8172043010753,0.64514539181863,0.169048792508625,0.0113356333169049,0
0.251786285592407,62.9328859060403,0.341580462834595,0.382105150901141,0.0752906046710035,1
0.441398969411249,231.889830508475,0.259839929832255,0.557358476775207,0.0757044183751782,0
0.818841655086815,574.596899224806,0.288979129285107,0.610228943782632,0.0518327644590748,0
0.451236077152948,29.2142857142857,0.45639771801141,0.209453952730236,0.0953545232273839,0
0.724187107815174,43.825,0.354535082715345,0.527666856816885,0.0188248716486024,0
0.571716817264672,66.6608187134503,0.353627511185192,0.516887446267216,0.0434248618299851,0
0.479501816294759,24.2085427135678,0.479398028022833,0.298079916969382,0.0424494032174364,0
0.678883071553229,28.3663366336634,0.551832460732984,0.256893542757417,0.0701570680628272,0
0.421842113064358,87.6181818181818,0.377553137876857,0.364094506862716,0.163637980612457,0
0.428385658554709,43.2369477911647,0.376648708898384,0.142206947798625,0.00696637562697381,0
0.361083416417414,32.1818181818182,0.480392156862745,0.348953140578265,0.0583250249252243,0
0.319255161246795,23.5269841269841,0.493725543111591,0.246390500607205,0.0796113884765889,0
0.477028726182416,32.1086956521739,0.538736821742915,0.351097785085598,0.0322081439210755,0
0.522942835170469,19.2641975308642,0.499615483209433,0.337990258907972,0.0581902076390669,0
0.382823803967328,174.186991869919,0.609848308051342,0.216732788798133,0.0791598599766628,0
0.317879665928072,23.9469387755102,0.62076018408045,0.300153400374979,0.0127833645815579,0
0.311409581833287,47.8278145695364,0.478260869565217,0.409858764885073,0.0416782054832456,0
0.628294036061026,28.3858267716535,0.50920018492834,0.362644475265834,0.0153490522422561,0
0.436506107398018,13.4334365325077,0.667665360682185,0.254436506107398,0.0188983636782669,0
0.385950637374559,68.2777777777778,0.490100352590182,0.280716029292107,0.0184431787360998,0
0.572184429327287,24.9622641509434,0.378684807256236,0.331821617535903,0.055177626606198,0
0.235792648052826,71.2333333333333,0.536941714761088,0.205116206520044,0.0461186502365726,1
0.590303559729199,31.2559726962457,0.258244158113125,0.542804105699935,0.138567372788819,0
0.534285714285714,21.2707182320442,0.63038961038961,0.243376623376623,0.0241558441558442,0
0.630978017959449,86.0524475524475,0.148510828491325,0.565844541058876,0.191540368128073,0
0.620695283172842,510.583333333333,0.155214623796311,0.606495838093684,0.086665578586584,0
0.709717097170972,115.345537757437,0.547097567749871,0.231063762250526,0.0617783597190811,0
0.62690660455331,51.1884615384615,0.524644977083177,0.302840183334586,0.067811255541363,0
0.495080954691843,96.8675213675214,0.483081131159836,0.247761062337319,0.140027352538933,0
0.717449348201665,29.4087759815243,0.489555520653369,0.243756871367991,0.151562745406,0
0.749651068831264,31.7319347319347,0.54345111290678,0.311613898479395,0.0557555278043047,0
0.534201507882111,42.9117647058824,0.366415352981494,0.252638793694311,0.215901302261823,0
0.543905407755173,7.08251231527094,0.451747522170057,0.242566510172144,0.121022430881586,0
0.444041867954911,17.3706293706294,0.415861513687601,0.24597423510467,0.245571658615137,0
0.402811648257065,18.8405405405405,0.703629321474681,0.159804906039306,0.0731602352603644,0
0.423188405797101,31.05,0.531186258722491,0.197638217928073,0.0523886205045625,0
0.259789875835721,15.5803571428571,0.567908309455587,0.195224450811843,0.183572110792741,1
0.423165666820489,26.1084337349398,0.456852791878173,0.101984310106138,0.349330872173512,0
0.334372900873237,31.7229832572298,0.421840514346032,0.377410997025238,0.177190288839843,0
0.245228455754772,11.6824324324324,0.355504144977829,0.311740890688259,0.294197031039136,1
0.195714091957141,15.7542735042735,0.51539400515394,0.162891631628916,0.196799131967991,1
0.28104783115919,20.7687224669604,0.411602502916534,0.110191960971471,0.403648319015802,1
0.292845911949686,13.2845953002611,0.185927672955975,0.174724842767296,0.604166666666667,1
0.34330356386314,143.22572815534,0.307173482011219,0.296022640614144,0.35940280296226,0
0.442299905520313,19.2942708333333,0.413686057497638,0.282224321770819,0.143609124038332,0
0.323540702725638,179.647912885662,0.387448730123452,0.238478168629907,0.341977653405532,0
0.170434340868682,10.6405405405405,0.317754635509271,0.505461010922022,0.0894081788163576,1
0.501618122977346,35.6538461538462,0.296925566343042,0.173139158576052,0.398327939590076,0
0.354217854217854,4.44808743169399,0.348484848484849,0.251433251433251,0.329238329238329,0
0.299204382418156,56.1,0.50580409547411,0.195643667666623,0.0858223555497587,1
0.38758014015208,49.4981549815498,0.411734009244073,0.155981313056011,0.391779732617663,0
0.529210433140564,55.3790849673203,0.15366458161218,0.331877729257642,0.402808922459578,0
0.449018126888218,5.51666666666667,0.377643504531722,0.26321752265861,0.160876132930514,0
0.332171012734991,30.4665127020785,0.104457246816252,0.320573074590661,0.533201940570042,0
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0.958333333333333,96,0.666666666666667,0.0625,0.135416666666667,1
0,0,0,0,0,1
0.268543476090646,500.85,0.109613656783468,0.102625536587801,0.068084256763502,1
0.461309523809524,30.5454545454545,0.068452380952381,0.172619047619048,0.0208333333333333,0
0.574257425742574,25.25,0.0495049504950495,0.0495049504950495,0,1
0.454155955441302,1167,0.317052270779777,0.480719794344473,0.0162810625535561,0
0.517465956187093,1689,0.56542332741267,0.23149792776791,0.0361160449970397,0
0.51622418879056,2034,0.700589970501475,0.161750245821042,0.0270403146509341,0
0.454237288135593,1180,0.51271186440678,0.357627118644068,0.0220338983050847,0
0.292012779552716,1565,0.347603833865815,0.23961661341853,0.0204472843450479,1
0.507533703409992,1261,0.3949246629659,0.492466296590008,0.0158604282315623,0
0.313114754098361,610,0.559016393442623,0.4,0.0311475409836066,0
0.347826086956522,322,0.391304347826087,0.375776397515528,0.0062111801242236,0
0.520547945205479,292,0.294520547945205,0.383561643835616,0.00342465753424658,0
0.633744855967078,243,0.209876543209877,0.54320987654321,0.00411522633744856,0
0.347368421052632,95,0.178947368421053,0.442105263157895,0.0105263157894737,0
0.363890113118848,66.7352941176471,0.115763184956662,0.464521815777876,0.0619950051417658,0
0.401988636363636,48.551724137931,0.10842803030303,0.276751893939394,0.0234375,0
0.478475890749691,19.6401766004415,0.377542992019782,0.302011914128358,0.110374283466337,0
0.463869463869464,11.4782608695652,0.247668997668998,0.293997668997669,0.314685314685315,0
0.438691118302769,15.8461538461538,0.154440848615606,0.215749730312837,0.505213951815894,0
0.378105590062112,19.938080495356,0.394409937888199,0.181211180124224,0.282142857142857,0
0.297236713400717,27.3839285714286,0.500285295076622,0.249714704923378,0.141873165960222,1
0.415094339622642,2.64510166358595,0.189378057302586,0.248078266946191,0.314465408805031,0
0.246572361262242,6.96212121212121,0.658977149075082,0.148204570184984,0.0433079434167573,1
0.0986494421608925,18.9222222222222,0.785378743394011,0.0904286553141515,0.0754550792718732,1
0.365740740740741,1.26315789473684,0.0462962962962963,0.412037037037037,0.469907407407407,0
0.370091005985078,132.576086956522,0.000901861113388538,0.213659096499139,0.783799294908584,0
0.258467023172906,9.35,0.167557932263815,0.355614973262032,0.330213903743315,1
0.224658427862139,49.4498207885305,0.0474395680063784,0.210488167288805,0.715435074113,1
0.294533089196966,40.2421052631579,0.140727177609207,0.660040108117534,0.101839741912983,1
0.0787426081543729,48.8297872340426,0.344351073762838,0.556738250855898,0.057889822595705,1
0.358164921079805,16.2956730769231,0.287210503024045,0.293406107095442,0.134975660126862,0
0.21144318363433,50.9735234215886,0.599688349049065,0.0614911299344734,0.113832507591498,1
0.633943781942078,7.44215530903328,0.230408858603066,0.600085178875639,0.0856047700170358,0
0.131072874493927,7.6,0.150303643724696,0.0819838056680162,0.0177125506072875,1
0.443720671109302,76.632183908046,0.104823330262058,0.0216417750541044,0.825151599562879,1
0.43532664047723,19.4702549575071,0.555216062854649,0.155681652844464,0.130510694020079,0
0.671604938271605,2.32091690544413,0.491358024691358,0.0555555555555556,0.0382716049382716,1
0.229554865424431,69.9366515837104,0.0397256728778468,0.102937370600414,0.816058488612836,1
0.415559324216989,126.241192411924,0.113024064572913,0.0871777257797909,0.713479166219436,1
0.314002089864159,3.87449392712551,0.248693834900731,0.0621734587251829,0.549634273772205,1
0.229324225420834,8.61134453781513,0.331056355208587,0.551597950719688,0.0444010734325445,1
0.174781181619256,24.7027027027027,0.785557986870897,0.0320021881838074,0.0410284463894967,1
0.210526315789474,18.5491525423729,0.480720029239766,0.0959429824561404,0.0464181286549708,1
0.119456134671415,6.40871369294606,0.519585626416316,0.259307219164778,0.134671414697313,1
0.306177260519248,6.08166969147005,0.252461951656222,0.10086541330946,0.264995523724261,0
0.110803506690396,28.0944444444444,0.779381715114363,0.0425153252916749,0.0112055896117593,1
0.44670643153527,26.5017182130584,0.077152489626556,0.0640560165975104,0.830264522821577,1
0.186864039835462,138.656660412758,0.077221801255683,0.192357653171682,0.411926282745183,1
0.511905343959321,53.9656992084433,0.160514349973109,0.140321713196108,0.525106341368014,0
0.567239706086233,36.065,0.183210869263829,0.478233744627755,0.0866491057812283,0
0.404383513796717,73.8838709677419,0.184334614041216,0.531129933636046,0.0805536150890674,0
0.633341193114831,25.859756097561,0.346380570620137,0.280829992926197,0.038905918415468,0
0.478373584390776,73.29,0.36894528585073,0.303588484104243,0.0410697230181471,0
0.712413579609947,37.4169884169884,0.489835930244557,0.268806108760706,0.0456093282426994,0
0.424860111910472,15.9363057324841,0.316147082334133,0.369304556354916,0.0575539568345324,0
0.26078431372549,8.5,0.227058823529412,0.46078431372549,0.0235294117647059,1
0.272859216255443,16.7368421052632,0.276971456216739,0.316642477019835,0.0108853410740203,1
0.179738562091503,9.18,0.235657225853304,0.218228031953522,0.0170660856935367,1
0.226650803093397,18.2057761732852,0.118381915526472,0.747372595677176,0.00733690263731906,1
0.321446765155374,4.99491094147583,0.221090168110036,0.41365257259297,0.0336220071319409,0
0.534462713834911,14.9776119402985,0.138847367546919,0.178707855837901,0.558212921441621,0
0.135661677358042,12.3070175438596,0.316227132335472,0.372535043953433,0.0237586124970302,1
0.0905907146841877,198.56,0.786756957788384,0.0982613277133825,0.0157131345688961,1
0.221406086044071,18.1178707224335,0.28205666316894,0.471143756558237,0.00608604407135362,1
0.369158878504673,14.2666666666667,0.345794392523364,0.342679127725857,0.0321910695742471,0
0.292575132586918,19.0674157303371,0.421037124337065,0.37183264584561,0.030936947554508,1
0.192635471940827,34.0767123287671,0.481025888406496,0.278822961890979,0.0122206142466635,1
0.458991143627262,109.732394366197,0.16782184571942,0.525093056090361,0.0395969708638172,0
0.184306303683214,20.2625368731563,0.197263065948464,0.480856019799097,0.0394526131896928,1
0.264473267953179,9.94025157232704,0.162290414425815,0.360961720974375,0.0155014236001265,1
0.422871324933181,10.8898128898129,0.402825505918289,0.4245895379916,0.0248186330660557,0
0.327513662523577,125.315151515152,0.263045896406635,0.325434057164966,0.15340716738405,0
0.258557252759505,62.5017421602787,0.0994536737651912,0.23291336826848,0.356672984725164,1
0.432674657164453,38.9117647058824,0.180002159593996,0.345643019112407,0.0155490767735666,0
0.379479626902307,21.4421052631579,0.341556210112911,0.32093765341188,0.0689739813451154,0
0.327543424317618,29.6323529411765,0.139454094292804,0.359305210918114,0.424317617866005,0
0.328546009150991,38.950495049505,0.0549059481443823,0.471021860701576,0.0214794102694459,0
0.569321533923304,14.7391304347826,0.359882005899705,0.51622418879056,0.0707964601769911,0
0.348245010323469,27.3006263048017,0.066452550279116,0.429915118146364,0.0104764089623002,0
0.438921651221567,10.030985915493,0.061780398764392,0.465037910699242,0.0306093793878124,0
0.253458934353842,29.5391304347826,0.281130409184575,0.422725934648219,0.0132469826317339,1
0.38319783197832,27.675,0.0693766937669377,0.461427280939476,0.0229448961156278,0
0.375,44.1643835616438,0.237696443341605,0.446133167907361,0.0354631927212572,0
0.367774214239897,242.834890965732,0.220307889672867,0.160769724182168,0.060384862091084,0
0.306443736937711,365.692857142857,0.190909623610758,0.18352637849874,0.10152938648749,0
0.279857741025596,294.221649484536,0.187774838381892,0.137546207887314,0.115909528898544,1
0.270728999838998,398.685810810811,0.257213310623586,0.161874740490293,0.0535373821084475,1
0.364538127712337,41.5364806866953,0.209754081421781,0.363711510642695,0.0696424881173796,0
0.426365901405944,181.258064516129,0.170670937889304,0.155499199145755,0.159458978465919,0
0.380664924767997,36.6303630363036,0.205514010271196,0.487881791152356,0.057392557888098,0
0.320747387639358,103.802419354839,0.0515479936293361,0.447772209921144,0.0593170959095677,0
0.237440435670524,54.0073529411765,0.164601769911504,0.119945541184479,0.0769230769230769,1
0.368973310374516,216.093023255814,0.168505165733965,0.275909384416703,0.0549935428325441,0
0.244673237695586,160.109375,0.198854949416089,0.127842295305943,0.139601834683322,1
0.253728999842989,86.0675675675676,0.0388339352069922,0.125451405244151,0.608363427016277,1
0.367202081330242,187.100529100529,0.05808494994627,0.273485662575646,0.0275719699112041,0
0.200720366732155,9.98039215686275,0.0491159135559921,0.429927963326785,0.221349050425671,1
0.1734375,96,0.0850446428571429,0.0947916666666667,0.085639880952381,1
0.163737103553687,70.255033557047,0.07699656094765,0.131543752388231,0.324512800917081,1
0.476014760147601,93.9108910891089,0.0944649446494465,0.508170795993674,0.067053241960991,0
0.198063710181137,163.367346938776,0.0852592129918801,0.0590256089943785,0.0559650218613367,1
0.36078431372549,388.571428571429,0.0427696078431373,0.0855392156862745,0.0142156862745098,1
0.256521739130435,13.4684684684685,0.104013377926421,0.482943143812709,0.134782608695652,1
0.586865329512894,182.531380753138,0.367587392550143,0.292240687679083,0.0775014326647565,0
0.476867497960611,169.361842105263,0.503049372644991,0.279920755156742,0.0671250437012003,0
0.76324719394414,59.2422680412371,0.396502218741843,0.217001653180197,0.0715217958757505,0
0.582198077726703,48.2459677419355,0.382699540325951,0.241788549937317,0.138654408692018,0
0.474997311538875,45.1407766990291,0.406925475857619,0.299387030863534,0.0791482955156468,0
0.347630061188043,161.881516587678,0.15545861756009,0.162777761513013,0.623825277395556,0
0.301562601309732,83.820652173913,0.374894637878493,0.442391233871491,0.0645788757051157,0
0.349842974612231,258.284829721362,0.652494426198068,0.232697240668377,0.0437873085129336,0
0.395638287879262,330.953367875648,0.661004477565207,0.16786172777656,0.116886370041018,0
0.355492858402398,37.3092105263158,0.320049374008111,0.0978663375066126,0.483865279492153,1
0.294958041473056,58.6138211382114,0.608572023025175,0.171787225188987,0.03897635064845,1
0.131641554321967,64.1186440677966,0.659265133491938,0.152524451493524,0.0477134549299498,1
0.407994323557237,103.121951219512,0.111281929990539,0.0545175023651845,0.799550614947966,1
0.294562181698702,70.7790697674419,0.683587974371612,0.165434532610481,0.0123213405618531,1
0.317249417249417,37.6315789473684,0.223310023310023,0.267599067599068,0.303263403263403,0
0.278151637505608,102.876923076923,0.459398833557649,0.103633916554509,0.312247644683715,1
0.525002124826472,286.967479674797,0.812448650026914,0.0615349746437374,0.0425815225089951,1
0.217435635992863,29.719696969697,0.581697680346673,0.242289064491461,0.115090491970431,1
0.430283035249175,52.3545454545455,0.548359090119812,0.243618683799271,0.098454592811252,0
0.588418251194408,106.804794520548,0.271427197229615,0.236348478532722,0.439349729053772,0
0.356190129744149,107.803921568627,0.685218867466958,0.139444646538135,0.0640232811931612,0
0.249911504424779,22.0703125,0.609911504424779,0.064424778761062,0.24141592920354,1
0.381740196078431,124.173913043478,0.194940476190476,0.136642156862745,0.601540616246499,0
0.343677269200931,13.8602150537634,0.391388673390225,0.0465477114041893,0.47866563227308,1
0.43458758453994,217.308080808081,0.430241476282334,0.172589304390267,0.0397657284960606,0
0.477799627406334,38.1143984220907,0.41844338646243,0.216311322707514,0.0588904988615194,0
0.489814893077508,118.31,0.331248415180458,0.349590060011833,0.0819034739244358,0
0.644007788989202,53.2924528301887,0.285891308196141,0.284475128341299,0.0304478668790936,0
0.637298865734635,40.3297872340426,0.217884463202321,0.504088630968082,0.0247955684515959,0
0.486124176857949,22.9837837837838,0.225070555032926,0.369002822201317,0.105126999059266,0
0.5156391249322,25.9671361502347,0.373531007051166,0.136322545651781,0.0141023323088049,0
0.399368161504084,99.8307692307692,0.321235937740792,0.308984435198027,0.0957004160887656,0
0.608555657773689,13.8471337579618,0.152253909843606,0.395124195032199,0.0956761729530819,0
0.604134526380747,71.3876651982379,0.357482258562172,0.202098117864857,0.0419006479481641,0
0.535995627150252,164.555555555556,0.133693450371371,0.263110510916048,0.124594064499534,0
0.517384916748286,17.7565217391304,0.459843290891283,0.317335945151812,0.05435847208619,0
0.510936855138258,61.8112244897959,0.286586875773834,0.173503920759389,0.102104828724721,0
0.583793992997973,149.710344827586,0.386908052330938,0.0631103740556477,0.0439929979730975,1
0.483849259757739,48.7213114754098,0.401244952893674,0.0740242261103634,0.0609017496635262,1
0.558189547386847,74.8876404494382,0.418104526131533,0.141885471367842,0.0169042260565141,0
0.503394762366634,32.21875,0.412913953166135,0.0950533462657614,0.0550090065124013,1
0.202127659574468,14.5984848484848,0.216917488323819,0.472496107939803,0.0469641930461858,1
0.277932960893855,55.0769230769231,0.221717877094972,0.515188547486033,0.0682611731843575,1
0.378325123152709,6.50641025641026,0.203940886699507,0.323152709359606,0.0719211822660099,0
0.497843916462332,154.601307189542,0.333558806121586,0.244398410416843,0.0820157267269806,0
0.638672286617492,40.7296137339056,0.491780821917808,0.083245521601686,0.0244467860906217,1
0.503891372743832,68.109022556391,0.419440304686206,0.203234531103384,0.0907435005795661,0
0.341662229140212,136.385474860335,0.447343628394708,0.214639741121534,0.119198787531233,0
0.657573812580231,49.0708661417323,0.30808729139923,0.119704749679076,0.00657894736842105,0
0.521694742215416,14.4575645756458,0.489025012761613,0.0890760592138846,0.0428790199081164,1
0.550937279188661,72.9060606060606,0.278731451847541,0.267883120661707,0.0284301093146016,0
0.502546689303905,78.7834394904459,0.368582747190557,0.415150780176247,0.0295901042929905,0
0.597099000140825,30.7402597402597,0.73200957611604,0.073510773130545,0.0102802422194057,1
0.408444483702853,82.6350364963504,0.334687748432117,0.0990195212437064,0.0751700379825104,1
0.114030184460593,101.813008130081,0.154435838057973,0.453964704942905,0.0610875988181746,1
0.509604519774011,49.1666666666667,0.230790960451977,0.431073446327684,0.0483050847457627,0
0.628982976865997,27.9390243902439,0.435617634220864,0.29637712789175,0.037538192928852,0
0.588139059304703,47.0192307692308,0.294069529652352,0.464621676891616,0.0359918200408998,0
0.658651332984841,26.943661971831,0.404600104547831,0.349189754312598,0.0282279142707789,0
0.766713417484806,112.578947368421,0.47054698457223,0.355773726040206,0.044179523141655,0
0.700754400670578,17.5441176470588,0.320201173512154,0.479463537300922,0.0377200335289187,0
0.495961227786753,8.71830985915493,0.316639741518578,0.151857835218094,0.0420032310177706,0
0.432225063938619,16.7571428571429,0.596760443307758,0.115089514066496,0.0153452685421995,0
0.410958904109589,17.8617021276596,0.711733174508636,0.104824300178678,0.015485407980941,0
0.48207171314741,11.4090909090909,0.615537848605578,0.136454183266932,0.0189243027888446,0
0.478802992518703,7.56603773584906,0.339152119700748,0.189526184538653,0.029925187032419,0
0.392117947263964,96.6301369863014,0.212078253473207,0.672667989793025,0.0280691806067479,0
0.381495327102804,62.2093023255814,0.190654205607477,0.403551401869159,0.0229906542056075,0
0.437330521241338,288.608695652174,0.347695088882193,0.321482374209099,0.0611630009038867,0
0.34805890227577,23.1030927835052,0.116912092815707,0.0937081659973226,0.527889335118251,1
0.425,9.68421052631579,0.254347826086956,0.214130434782609,0.301086956521739,0
0.453328232593726,261.4,0.189747513389441,0.68477429227238,0.00191277735271614,0
0.593817363496388,183.54347826087,0.350159895771645,0.310647873978444,0.138197323226341,0
0.560777479892761,129.513888888889,0.343512064343164,0.313029490616622,0.182117962466488,0
